pikat.m4a	00:00:00.64
pinang.m4a	00:00:00.84
pinggang.m4a	00:00:00.91
pingpong.m4a	00:00:00.96
pintu.m4a	00:00:00.89
piza.m4a	00:00:00.84
puak.m4a	00:00:00.59
pulau.m4a	00:00:00.82
punggung.m4a	00:00:00.89
raket.m4a	00:00:00.73
rakit.m4a	00:00:00.76
rambutan.m4a	00:00:01.19
rangka.m4a	00:00:00.95
rantai.m4a	00:00:01.02
ratu.m4a	00:00:00.95
rendang.m4a	00:00:01.00
rim.m4a	00:00:00.80
ringkas.m4a	00:00:00.94
ringkasan.m4a	00:00:01.21
roket.m4a	00:00:00.78
roti.m4a	00:00:00.95
sambutan.m4a	00:00:01.20
sampai.m4a	00:00:01.05
sampan.m4a	00:00:01.08
sang.m4a	00:00:00.81
sangka.m4a	00:00:01.00
sangkar.m4a	00:00:00.98
sapu.m4a	00:00:01.03
sawi.m4a	00:00:00.98
sekat.m4a	00:00:00.79
sekolah.m4a	00:00:00.96
selendang.m4a	00:00:01.11
selonggok.m4a	00:00:01.03
semalam.m4a	00:00:01.05
sempadan.m4a	00:00:01.29
sempat.m4a	00:00:00.86
senaman.m4a	00:00:01.11
senja.m4a	00:00:01.07
sepatu.m4a	00:00:01.12
serai.m4a	00:00:00.96
seruling.m4a	00:00:01.12
serunding.m4a	00:00:01.19
setinggan.m4a	00:00:01.25
singa.m4a	00:00:00.96
singki.m4a	00:00:01.02
songkok.m4a	00:00:00.93
sos.m4a	00:00:00.69
sudu.m4a	00:00:00.96
suis.m4a	00:00:00.75
sulung.m4a	00:00:00.93
sunyi.m4a	00:00:01.02
sup.m4a	00:00:00.64
syair.m4a	00:00:00.89
syiling.m4a	00:00:00.96
tali.m4a	00:00:00.81
tanda.m4a	00:00:00.88
tandas.m4a	00:00:00.81
tangan.m4a	00:00:00.86
tangga.m4a	00:00:00.86
tangkap.m4a	00:00:00.69
tanglung.m4a	00:00:00.89
tauhu.m4a	00:00:00.92
tebu.m4a	00:00:00.84
teksi.m4a	00:00:00.88
telefon.m4a	00:00:01.07
tempat.m4a	00:00:00.69
tempayan.m4a	00:00:01.09
tempurung.m4a	00:00:01.05
tenggelam.m4a	00:00:01.05
tengkolok.m4a	00:00:00.86
tengkorak.m4a	00:00:00.81
terowong.m4a	00:00:01.00
terung.m4a	00:00:00.81
tetingkap.m4a	00:00:00.88
tetingkat.m4a	00:00:00.88
tingkap.m4a	00:00:00.72
tingkatan.m4a	00:00:01.17
tiram.m4a	00:00:00.84
tomato.m4a	00:00:01.00
tong.m4a	00:00:00.75
tongkang.m4a	00:00:00.99
tongkat.m4a	00:00:00.76
topeng.m4a	00:00:00.84
ubat.m4a	00:00:00.67
ubi.m4a	00:00:00.84
udang.m4a	00:00:00.87
ulang.m4a	00:00:00.85
ular.m4a	00:00:00.72
uli.m4a	00:00:00.77
ungu.m4a	00:00:00.84
usang.m4a	00:00:00.89
usung.m4a	00:00:00.87
wang.m4a	00:00:00.76
yang.m4a	00:00:00.76
zink.m4a	00:00:00.76
zip.m4a	00:00:00.62
a.m4a	00:00:00.82
b.m4a	00:00:00.88
ba.m4a	00:00:00.88
ban.m4a	00:00:00.85
bang.m4a	00:00:00.84
bat.m4a	00:00:00.50
be.m4a	00:00:00.83
ben.m4a	00:00:00.81
beng.m4a	00:00:00.79
bi.m4a	00:00:00.88
bing.m4a	00:00:00.91
bo.m4a	00:00:00.83
bom.m4a	00:00:00.86
bu.m4a	00:00:00.86
c.m4a	00:00:01.00
ca.m4a	00:00:00.80
cang.m4a	00:00:00.74
ce.m4a	00:00:00.81
ceng.m4a	00:00:00.72
ci.m4a	00:00:00.81
cok.m4a	00:00:00.62
cong.m4a	00:00:00.81
cu.m4a	00:00:00.88
d.m4a	00:00:01.00
da.m4a	00:00:00.88
dai.m4a	00:00:00.86
dan.m4a	00:00:00.86
dang.m4a	00:00:00.89
das.m4a	00:00:00.65
di.m4a	00:00:00.91
ding.m4a	00:00:00.88
do.m4a	00:00:00.88
don.m4a	00:00:00.88
dong.m4a	00:00:00.86
du.m4a	00:00:00.96
dung.m4a	00:00:00.84
e.m4a	00:00:00.81
f.m4a	00:00:00.52
fon.m4a	00:00:00.76
g.m4a	00:00:01.02
ga.m4a	00:00:00.81
gan.m4a	00:00:00.83
gang.m4a	00:00:00.81
gar.m4a	00:00:00.74
ge.m4a	00:00:00.83
gen.m4a	00:00:00.92
gi.m4a	00:00:00.88
gin.m4a	00:00:00.88
gok.m4a	00:00:00.64
gu.m4a	00:00:00.91
gun.m4a	00:00:00.88
gung.m4a	00:00:00.86
h.m4a	00:00:00.70
han.m4a	00:00:00.76
har.m4a	00:00:00.69
he.m4a	00:00:00.85
ho.m4a	00:00:00.83
hos.m4a	00:00:00.60
hu.m4a	00:00:00.84
i.m4a	00:00:00.78
ir.m4a	00:00:00.94
j.m4a	00:00:00.97
ja.m4a	00:00:00.87
jam.m4a	00:00:00.90
jan.m4a	00:00:01.15
jen.m4a	00:00:00.88
ji.m4a	00:00:00.94
ju.m4a	00:00:00.90
k.m4a	00:00:00.84
ka.m4a	00:00:00.74
kak.m4a	00:00:00.49
kam.m4a	00:00:00.73
kan.m4a	00:00:00.70
kang.m4a	00:00:00.72
kap.m4a	00:00:00.44
kar.m4a	00:00:00.67
kas.m4a	00:00:00.60
kat.m4a	00:00:00.50
ke.m4a	00:00:00.69
kel.m4a	00:00:00.68
ken.m4a	00:00:00.73
ket.m4a	00:00:00.46
ki.m4a	00:00:00.74
kit.m4a	00:00:00.45
ko.m4a	00:00:00.74
kok.m4a	00:00:00.47
kom.m4a	00:00:00.77
kong.m4a	00:00:00.75
kor.m4a	00:00:00.66
ku.m4a	00:00:00.72
kul.m4a	00:00:00.74
l.m4a	00:00:00.74
la.m4a	00:00:00.83
lah.m4a	00:00:00.57
lai.m4a	00:00:00.81
lak.m4a	00:00:00.55
lam.m4a	00:00:00.79
lan.m4a	00:00:00.83
lang.m4a	00:00:00.81
lar.m4a	00:00:00.71
lat.m4a	00:00:00.50
lau.m4a	00:00:00.79
le.m4a	00:00:00.77
lem.m4a	00:00:00.81
len.m4a	00:00:00.81
li.m4a	00:00:00.81
lim.m4a	00:00:00.86
ling.m4a	00:00:00.81
lo.m4a	00:00:00.81
lok.m4a	00:00:00.55
long.m4a	00:00:00.81
lung.m4a	00:00:00.77
m.m4a	00:00:00.76
ma.m4a	00:00:00.81
man.m4a	00:00:00.81
mang.m4a	00:00:00.76
mat.m4a	00:00:00.55
me.m4a	00:00:00.85
mi.m4a	00:00:00.82
mo.m4a	00:00:00.79
muk.m4a	00:00:00.53
n.m4a	00:00:00.76
na.m4a	00:00:00.82
nam.m4a	00:00:00.79
nang.m4a	00:00:00.79
nas.m4a	00:00:00.67
nen.m4a	00:00:00.79
nga.m4a	00:00:00.84
ngan.m4a	00:00:00.77
ngat.m4a	00:00:00.53
nge.m4a	00:00:00.82
ngu.m4a	00:00:00.82
ngun.m4a	00:00:00.81
ni.m4a	00:00:00.78
nik.m4a	00:00:00.51
nim.m4a	00:00:00.82
num.m4a	00:00:00.79
